5179	156	7821	0	7.550554752	1	0	1	1	1	ccpi0	
5536	48	2430	1	7.511870384	1	1	1	1	0	1mu1p	
5147	8	402	0	7.505509377	1	1	1	1	0	1mu1p	
5151	191	9590	1	7.497308731	1	0	0	1	0	decay-e	
5767	151	7581	0	7.468747616	1	1	1	1	0	1mu1p	
5124	23	1186	1	7.456182957	1	0	0	1	1	ccpi0	
5519	146	7333	1	7.452654362	1	0	0	1	0	1mu1p	wrong vertex
5433	147	7362	0	7.400269985	1	0	1	1	0	1e1p	good for shower test
5823	230	11523	0	7.39722681	1	1	1	1	0	1mu1p	
5656	5	261	0	7.396457195	1	1	1	1	0	1mu1p	
5891	139	6999	0	7.365031719	1	1	1	1	0	1mu1p	
5832	16	836	0	7.34285593	1	1	1	1	0	nc2p	
5437	15	758	1	7.323032856	1	1	1	1	0	1mu1p	
5399	20	1011	0	7.319225788	1	1	1	1	0	1mu1p	
5845	22	1134	1	7.294139385	1	1	1	1	0	ccpi+	
5824	275	13759	2	7.28147316	1	0	0	0	0	1mu1p	
5470	50	2506	0	7.233715057	1	1	1	1	0	1mu1p	
5331	57	2863	1	7.211522102	1						
5368	110	5502	1	7.208776474	1	1	1	1	0	1mu1p	
5280	144	7210	1	7.162939072	1	1	1	1	0	1mu2p	
5177	16	849	0	7.141893387	1	0	1	1	0	nc2p	
5191	61	3056	0	7.124714851	1	1	1	1	0	1mu1p	
5280	33	1678	1	7.114605904	1	1	1	1	0	1mu1p	
5499	201	10061	0	7.109243393	1		1	1	0	1mu1p	
5938	40	2021	0	7.091307163	1	0	0	0	0	nc3p	
5504	11	576	0	7.044175148	1	0	0	0	0	decay-e	
5819	13	679	2	7.019711494	1	0	0	1	0	ncpi0	
5805	31	1573	0	7.0157094	1	1	1	1	0	1mu2p	
5528	43	2181	2	7.010063648	1	1	1	1	0	1mu1p	
5167	15	752	0	6.986114979	1	0	0	1	0	ccpi+	
5910	44	2225	0	6.984511375	1	1	1	1	0	1mu2p	
5512	86	4348	0	6.969630718	1	0	0	1	0	1mu2p	
5332	9	461	0	6.967255592	1	1	1	1	0	1mu1p	
5326	38	1944	1	6.964158058	1	1	1	1	0	1mu1p	
5462	99	4971	0	6.931369305	1	0	0	0	0	decay-e	
5933	9	489	0	6.927872658	1	0	1	0	0	decay-e	
5332	97	4888	1	6.926733494	1	1	1	1	0	1mu1p	
5731	3	198	0	6.924707413	1	0	0	0	0	nc3p	
5778	20	1012	1	6.906897068	1	0	1	0	0	decay-e	
5904	2	136	0	6.895811081	1	1	1	1	0	1mu1p	
5391	23	1176	7	6.884150505	1	0	0	0	0	ccDIS	
5333	99	5000	0	6.846302509	1	1	1	1	0	1mu1p	
5374	5	252	0	6.838572025	1	0	0	1	0	1mu1p	
5384	0	10	0	6.828478336	1	1	1	1	0	1mu1p	
5694	31	1597	0	6.81196785	1	1	1	1	0	1mu1p	or decay-e
5933	170	8513	0	6.798748016	1	1	1	1	0	1mu1p	
5823	198	9937	0	6.797319412	1	0	0	0	0	decay-e	
5929	66	3311	0	6.795885086	1	1	1	1	0	1mu1p	
5725	32	1604	1	6.769255638	1	0	1	0	0	decay-e	
5822	81	4073	0	6.751057625	1	1	1	1	0	1mu1p	
5522	20	1022	0	6.746531487	1	1	1	1	0	1mu1p	
5779	46	2345	0	6.731756687	1	0	1	1	0	nc4p	
5511	58	2939	0	6.730885029	1	1	1	1	0	1mu1p	
5929	78	3907	0	6.726656437	1	1	1	1	0	1mu2p	
5910	66	3309	0	6.726243496	1	1	1	1	0	1mu1p	
5384	192	9625	0	6.704307556	1	1	1	1	0	1mu2p	
5506	49	2488	1	6.693698406	1	0	0	1	0	1munp	
5462	30	1524	0	6.690002441	1	1	1	1	0	1mu1p	
5925	37	1875	0	6.682566643	1	1	1	1	0	1mu2p	
5720	32	1602	0	6.675055981	1	0	0	0	0	high E n	
5708	13	678	0	6.652815342	1	1	1	1	0	1mu1p	
5881	6	349	0	6.648992538	1	1	1	1	0	1mu1p	
5586	203	10181	0	6.647967339	1	0	0	0	1	"ccpi+	pi0"	
5361	202	10122	1	6.638706684	1	1	1	1	0	1mu1p	
5937	6	343	0	6.638164997	1	1	1	1	0	1mu1p	
5370	0	19	1	6.635083199	1	1	1	1	0	1mu1p	
5459	186	9326	0	6.625596523	1	1	1	1	0	1mu1p	
5879	37	1887	0	6.592096329	1	0	0	1	1	ncpi0	
5719	81	4084	1	6.582256794	1	1	1	1	0	1mu1p	
5412	113	5677	1	6.579691887	1	0	0	1	0	cc1p+pi+	
5564	0	9	1	6.574741364	1	1	1	1	0	1mu1p	
5709	90	4512	0	6.570530415	1	0	1	1	0	nc2p	
5451	17	894	0	6.566679955	1	0	1	1	0	1mu1p	
5654	30	1523	0	6.561721325	1	1	1	1	0	1mu1p	
5154	65	3256	2	6.561069489	1	0	0	0	1	ccpi0	
5340	57	2868	1	6.558524132	1	1	1	1	0	1mu1p	
5444	28	1446	0	6.547981739	1	0	1	0	0	decay-e	
5275	14	739	0	6.545110226	1	1	1	1	0	1mu1p	
5185	27	1354	1	6.534275055	1	0	0	1	0	1mu1p	
5382	57	2851	0	6.533159733	1	1	1	1	0	1mu1p	
5519	58	2930	1	6.528728962	1		1	1	0	1mu1p	
5204	150	7519	1	6.522665977	1	0	1	1	1	ccpi0	
5136	18	950	0	6.511013508	1	0	0	1	0	1mu1p	
5741	21	1096	0	6.503017902	1	1	1	1	0	1mu1p	
5411	129	6489	1	6.48577261	1	1	1	1	0	1mu1p	
5598	37	1898	0	6.460260391	1	1	1	1	0	1mu1p	
5444	20	1024	3	6.447449684	1	0	0	1	0	ccpi+	
5512	9	454	1	6.446731567	1	1	1	1	0	1mu1p	
5839	38	1941	0	6.446102619	1	0	0	0	0	decay-e	
5444	42	2148	1	6.437743187	1	0	0	1	0	1mu1p	
5340	81	4069	0	6.424265385	1	0	0	1	0	nc2p	
5382	99	4955	0	6.412851334	1	1	1	1	0	1mu1p	
5433	156	7849	0	6.406378746	1	0	0	0	0	decay-e	
5566	37	1863	0	6.399352551	1	1	1	1	0	1mu1p	
5896	32	1617	1	6.392317295	1	0	1	0	0	decay-e	
5208	11	558	0	6.388333321	1	1	1	1	0	1mu1p	
5778	27	1390	1	6.384413719	1	1	1	1	0	1mu1p	
5656	22	1148	2	6.36707592	1	0	0	0	0	1mu2p	
5937	11	555	1	6.365406513	1	0	0	1	0	nc3p	
5532	50	2502	1	6.338232994	1	1	1	1	0	1mu1p	
5824	39	1975	2	6.332535267	1	1	1	1	0	1mu1p	
5331	30	1509	2	6.331636906	1	0	0	1	0	1mu1p	
5280	39	1964	0	6.301160812	1	1	1	1	0	1mu1p	
5146	18	929	0	6.283098221	1	0	0	1	0	ncpi0	
5850	148	7433	0	6.274264812	1	0	0	1	0	1mu1p	
5364	165	8260	0	6.274063587	1	0	0	1	0	nc2p	
5906	111	5575	3	6.273721218	1	0	1	1	0	1mu2p	
5540	2	134	1	6.271190166	1	1	1	1	0	1mu1p	
5208	68	3415	1	6.261601448	1	0	0	1	0	1mu1p	
5729	80	4041	1	6.260544777	1	0	1	1	0	nc3p	
5730	30	1533	1	6.256829739	1		1	1	0	1mu1p	
5564	139	6969	0	6.252421379	1	1	1	1	0	1mu1p	
5170	4	239	0	6.246317863	1	0	1	1	1	ccpi0	
5204	57	2871	0	6.245601654	1	1	1	1	0	1mu1p	
5933	182	9141	0	6.219950199	1	0	1	0	0	decay-e	
5540	31	1582	0	6.212553501	1						
5850	15	785	1	6.210559845	1						
5906	130	6509	0	6.192737103	1						
5179	149	7488	0	6.187427998	1						
5445	57	2892	1	6.181025505	1						
5340	60	3013	0	6.174618244	1						
5340	47	2373	1	6.142697811	1						
5177	38	1929	2	6.141854763	1						
5164	28	1448	0	6.135677338	1						
5647	19	992	1	6.123788357	1						
5384	5	296	1	6.122589588	1						
5459	1	89	0	6.112712383	1						
5204	122	6145	0	6.104056358	1						
5489	35	1773	0	6.091817856	1						
5724	9	468	0	6.090522289	1						
5364	199	9975	0	6.068298817	1						
5783	30	1513	0	6.06125021	1						
5328	8	447	0	6.046411514	1						
5382	64	3243	0	6.033735275	1						
5758	1	78	1	6.021645546	1						
5525	45	2271	0	6.019480705	1						
5515	50	2513	0	6.016295433	1						
5340	57	2874	2	6.012635708	1						
5340	25	1280	0	6.005364418	1						
5719	80	4038	0	6.004348755	1						
5891	86	4302	0	6.004211903	1						
5906	143	7187	0	5.987887383	1						
5897	20	1042	1	5.983346939	1						
5459	169	8500	0	5.961295605	1						
5497	130	6525	2	5.95963192	1						
5586	143	7196	0	5.958712578	1						
5522	19	974	0	5.927816391	1						
5368	75	3762	0	5.924775124	1						
5532	16	842	0	5.920688152	1						
5808	111	5592	0	5.911421776	1						
5783	130	6522	0	5.90674305	1						
5437	25	1272	4	5.901101112	1						
5384	180	9039	0	5.898670673	1						
5463	6	331	2	5.894502163	1						
5155	100	5012	0	5.891222	1						
5776	5	257	0	5.890801907	1						
5762	20	1007	0	5.887648582	1						
5565	12	620	1	5.883342743	1						
5712	99	4951	0	5.881594658	1						
5531	64	3202	0	5.853491783	1						
5522	19	969	2	5.852823734	1						
5912	51	2586	0	5.834524155	1						
5519	93	4683	0	5.81986475	1						
5239	18	936	0	5.816871643	1						
5280	140	7020	1	5.815960407	1						
5930	62	3103	0	5.806548595	1						
5122	16	848	0	5.799321175	1						
5515	0	9	0	5.798096657	1						
5512	142	7102	1	5.797986984	1						
5558	15	771	0	5.796579361	1						
5705	103	5163	1	5.790970325	1						
5725	75	3793	0	5.779352188	1						
5695	22	1145	0	5.775697231	1						
5942	5	268	0	5.775088787	1						
5377	14	702	1	5.767498016	1						
5393	34	1703	0	5.765339375	1						
5437	64	3225	0	5.751488686	1						
5643	11	595	1	5.749072075	1						
5946	26	1336	0	5.742138863	1						
5912	101	5085	0	5.737277031	1						
5517	11	591	1	5.729195118	1						
5643	11	556	0	5.717921257	1						
5891	111	5571	0	5.71605587	1						
5331	100	5013	0	5.71480751	1						
5516	18	926	1	5.71261549	1						
5925	42	2123	1	5.704893589	1						
5168	24	1218	0	5.698354721	1						
5771	58	2937	0	5.681208611	1						
5463	21	1066	0	5.669230938	1						
5262	78	3945	0	5.667140007	1						
5527	12	604	1	5.666758537	1						
5849	5	251	2	5.665047646	1						
5809	10	517	0	5.664410591	1						
5705	116	5829	0	5.656158924	1						
5499	79	3963	1	5.655251503	1						
5905	41	2070	0	5.653457642	1						
5273	102	5147	1	5.653162003	1						
5515	105	5300	9	5.649590969	1						
5782	64	3230	0	5.649292469	1						
5541	58	2903	0	5.647206306	1						
5824	183	9172	0	5.642814636	1						
5519	77	3884	0	5.64266777	1						
5762	126	6309	0	5.613399982	1						
5733	57	2877	1	5.609775066	1						
5933	51	2574	1	5.583017826	1						
5823	67	3379	0	5.574519157	1						
5588	40	2006	0	5.572620869	1						
5606	75	3778	1	5.572142601	1						
5177	49	2465	3	5.567193031	1						
5527	1	77	0	5.567107677	1						
5409	10	507	3	5.564273834	1						
5208	13	679	0	5.561431408	1						
5765	19	963	3	5.546730042	1						
5501	36	1808	0	5.542464256	1						
5425	5	291	1	5.535615444	1						
5830	193	9671	0	5.530163765	1						
5281	38	1943	2	5.529185295	1						
5653	90	4501	0	5.521938801	1						
5819	268	13440	0	5.507521153	1						
5280	94	4723	1	5.500937939	1						
5804	149	7462	0	5.482196331	1						
5281	11	562	0	5.478975296	1						
5506	35	1774	0	5.450698376	1						
5203	38	1903	0	5.450476646	1						
5765	37	1862	1	5.449736118	1						
5824	42	2132	0	5.446462154	1						
5385	148	7409	0	5.444930077	1						
5779	38	1918	0	5.438529491	1						
5906	182	9125	1	5.438176155	1						
5918	1	90	0	5.423836708	1						
5937	36	1850	0	5.420131683	1						
5918	39	1992	2	5.413413048	1						
5557	4	234	1	5.409759998	1						
5154	67	3354	0	5.406942844	1						
5513	99	4999	0	5.405649185	1						
5509	32	1610	0	5.40097189	1						
5804	162	8105	0	5.399017334	1						
5695	12	628	0	5.382486343	1						
5930	67	3364	0	5.378770351	1						
5691	1	80	1	5.371346474	1						
5275	17	886	0	5.358632565	1						
5408	5	276	2	5.358007908	1						
5208	5	260	0	5.338402748	1						
5168	26	1303	1	5.326278687	1						
5204	136	6833	0	5.324118137	1						
5819	197	9854	0	5.323754787	1						
5512	74	3718	0	5.313735008	1						
5332	68	3438	0	5.311457634	1						
5885	3	176	0	5.303603172	1						
5819	256	12816	0	5.300093174	1						
5531	19	954	0	5.291627407	1						
5489	37	1899	0	5.276488781	1						
5564	163	8180	1	5.270355701	1						
5726	37	1866	0	5.262469292	1						
5509	9	460	3	5.261465073	1						
5154	186	9338	1	5.260257244	1						
5906	120	6049	0	5.24560833	1						
5497	118	5927	0	5.225971222	1						
5758	26	1316	0	5.225472927	1						
5519	45	2285	1	5.222931862	1						
5772	17	852	2	5.212812901	1						
5597	53	2688	0	5.210852146	1						
5151	183	9188	0	5.205394745	1						
5508	106	5307	0	5.195169926	1						
5331	138	6916	0	5.180029869	1						
5397	20	1010	1	5.16974926	1						
5384	128	6450	0	5.167086601	1						
5273	142	7122	3	5.16642189	1						
5933	23	1159	0	5.160140991	1						
5822	26	1344	0	5.14588356	1						
5478	40	2006	0	5.137277603	1						
5758	105	5256	0	5.13657856	1						
5339	7	387	2	5.134548664	1						
5598	108	5403	0	5.125227928	1						
5656	57	2854	0	5.118340492	1						
5906	50	2545	0	5.111766815	1						
5179	202	10129	0	5.107227802	1						
5583	15	800	1	5.104037762	1						
5710	51	2564	1	5.082921505	1						
5464	11	577	0	5.082418442	1						
5470	32	1643	0	5.080883026	1						
5397	30	1516	0	5.078662395	1						
5411	30	1506	0	5.077032089	1						
5478	27	1353	0	5.075376511	1						
5564	71	3596	1	5.074679375	1						
5204	58	2933	0	5.065674305	1						
5130	85	4252	3	5.058607101	1						
5275	68	3404	0	5.057436466	1						
5691	140	7027	0	5.056307316	1						
5368	131	6576	0	5.05510807	1						
5280	102	5124	0	5.043909073	1						
5778	16	809	2	5.042654514	1						
5564	128	6426	1	5.03555584	1						
5278	110	5540	0	5.032316208	1						
5229	13	695	2	5.031909943	1						
5385	34	1725	1	5.027181149	1						
5710	47	2370	1	5.023900032	1						
5204	142	7146	0	5.001395226	1						
5451	13	660	1	4.993213177	1						
5189	16	829	0	4.992393494	1						
5171	21	1056	1	4.987034321	1						
5501	24	1201	2	4.948670864	1						
5909	60	3013	0	4.948459148	1						
5895	0	9	1	4.946536064	1						
5832	50	2549	0	4.943060398	1						
5588	72	3606	1	4.941912174	1						
5518	18	910	0	4.933041096	1						
5146	56	2827	2	4.932069778	1						
5850	120	6033	0	4.931036472	1						
5459	149	7454	0	4.924769878	1						
5783	29	1484	0	4.924486637	1						
5525	3	159	0	4.920012474	1						
5155	54	2718	1	4.916829586	1						
5328	9	494	1	4.915149689	1						
5586	149	7463	1	4.914871693	1						
5730	13	672	3	4.914609909	1						
5280	145	7281	0	4.911344051	1						
5187	219	10961	0	4.902340889	1						
5155	118	5916	0	4.894914627	1						
5192	0	37	1	4.894804478	1						
5214	16	849	0	4.873176098	1						
5280	7	363	0	4.871282578	1						
5485	18	935	0	4.871271133	1						
5229	54	2717	0	4.853045464	1						
5782	96	4824	2	4.851484776	1						
5229	48	2411	0	4.851447105	1						
5332	106	5324	1	4.834225178	1						
5459	66	3330	0	4.834010601	1						
5892	54	2721	1	4.833738327	1						
5273	55	2785	0	4.83246994	1						
5214	79	3992	1	4.816017628	1						
5334	45	2268	0	4.799411774	1						
5525	0	26	0	4.792550087	1						
5204	102	5137	1	4.791940212	1						
5697	9	468	2	4.790176868	1						
5656	50	2535	0	4.785264969	1						
5513	22	1123	0	4.784515858	1						
5445	17	884	0	4.778418541	1						
5509	57	2865	2	4.775697708	1						
5827	113	5667	0	4.773143291	1						
5929	51	2597	1	4.772952557	1						
5724	11	586	0	4.769113541	1						
5512	24	1212	1	4.750395298	1						
5525	46	2306	2	4.748995304	1						
5128	3	198	0	4.747919559	1						
5127	71	3581	0	4.743583679	1						
5722	13	658	0	4.740630627	1						
5891	24	1225	0	4.731262207	1						
5397	11	581	0	4.730638027	1						
5368	79	3981	0	4.730241776	1						
5588	132	6603	0	4.705115318	1						
5824	91	4564	0	4.705009937	1						
5187	134	6736	0	4.70217514	1						
5487	86	4331	1	4.700233936	1						
5588	85	4264	0	4.693931103	1						
5891	24	1204	0	4.690941811	1						
5169	53	2662	0	4.68181324	1						
5445	10	540	0	4.680794716	1						
5557	14	736	1	4.680130959	1						
5850	95	4754	3	4.675416946	1						
5170	9	490	0	4.668924332	1						
5208	123	6156	0	4.666713715	1						
5371	14	721	0	4.661222458	1						
5650	3	196	0	4.661202908	1						
5214	64	3215	0	4.660394669	1						
5399	36	1811	3	4.660262108	1						
5512	87	4393	0	4.646277428	1						
5371	47	2387	3	4.638096333	1						
5929	103	5176	1	4.637010574	1						
5179	10	548	0	4.635117531	1						
5147	5	293	0	4.634274483	1						
5328	90	4519	0	4.629554749	1						
5332	136	6807	1	4.621966839	1						
5339	8	434	0	4.587848663	1						
5154	43	2155	1	4.587600231	1						
5906	130	6539	0	4.586508274	1						
5761	4	207	0	4.584994793	1						
5741	3	195	0	4.582727909	1						
5710	4	232	0	4.579458237	1						
5564	116	5838	0	4.56313467	1						
5385	129	6461	1	4.558273792	1						
5709	91	4563	0	4.555197239	1						
5910	76	3818	3	4.547789574	1						
5755	29	1498	0	4.546246529	1						
5946	71	3589	0	4.545908451	1						
5146	6	316	2	4.54325676	1						
5607	2	138	0	4.529836655	1						
5412	127	6384	0	4.511223316	1						
5155	89	4492	0	4.508210182	1						
5344	60	3015	0	4.496353149	1						
5940	22	1118	0	4.49239397	1						
5536	69	3486	0	4.49130249	1						
5385	51	2597	0	4.486495018	1						
5195	48	2402	0	4.480088711	1						
5154	25	1257	0	4.477377892	1						
5933	117	5853	0	4.475822449	1						
5606	77	3874	1	4.474650383	1						
5215	34	1734	0	4.471635818	1						
5899	44	2213	0	4.466426373	1						
5499	48	2432	1	4.463998795	1						
5187	95	4784	0	4.460525513	1						
5929	70	3505	0	4.458240509	1						
5208	105	5278	1	4.454740524	1						
5334	0	41	0	4.454740524	1						
5436	117	5851	0	4.453859329	1						
5155	142	7139	0	4.449465275	1						
5617	15	780	0	4.44797039	1						
5519	178	8920	1	4.442926884	1						
5328	8	423	1	4.440670967	1						
5519	185	9287	0	4.437995434	1						
5606	82	4137	1	4.437378407	1						
5437	59	2991	0	4.424081326	1						
5650	34	1738	0	4.419712067	1						
5767	207	10375	0	4.417706013	1						
5331	213	10668	0	4.416201115	1						
5371	24	1212	0	4.413924217	1						
5583	31	1595	0	4.411829472	1						
5273	137	6875	0	4.409162998	1						
5614	4	216	0	4.404833317	1						
5819	277	13852	1	4.402965546	1						
5588	7	366	0	4.394981384	1						
5726	35	1754	3	4.393770218	1						
5654	20	1014	0	4.392661572	1						
5208	122	6142	0	4.39074707	1						
5946	34	1702	1	4.384284496	1						
5929	73	3656	0	4.38403511	1						
5930	17	860	2	4.380948544	1						
5697	8	444	0	4.376446247	1						
5187	185	9272	0	4.375894547	1						
5719	84	4218	1	4.375083447	1						
5586	192	9650	0	4.37041235	1						
5462	24	1231	0	4.369627476	1						
5370	141	7073	0	4.351707935	1						
5729	19	966	0	4.349825859	1						
5509	24	1218	0	4.341799259	1						
5452	48	2439	1	4.339388371	1						
5499	127	6381	0	4.333669186	1						
5122	19	973	2	4.331337929	1						
5697	9	489	0	4.325185776	1						
5598	19	963	6	4.319047928	1						
5411	66	3329	0	4.313006878	1						
5588	3	164	2	4.310074329	1						
5540	79	3958	0	4.293703079	1						
5765	76	3811	1	4.281387806	1						
5495	31	1554	0	4.275495052	1						
5433	126	6303	0	4.275190353	1						
5331	153	7700	0	4.274104595	1						
5906	89	4462	0	4.273495674	1						
5586	82	4142	1	4.268070221	1						
5409	24	1240	1	4.259851456	1						
5233	135	6758	2	4.259600639	1						
5459	107	5395	0	4.258357048	1						
5513	95	4760	1	4.252077103	1						
5733	95	4782	0	4.250664234	1						
5138	5	286	0	4.247982502	1						
5710	64	3204	1	4.246752739	1						
5937	35	1799	0	4.24197197	1						
5501	23	1193	0	4.24087429	1						
5326	92	4625	0	4.240437984	1						
5262	79	3986	1	4.222027779	1						
5829	13	694	0	4.214312553	1						
5332	135	6789	0	4.214270592	1						
5525	60	3003	4	4.210370541	1						
5459	31	1578	1	4.209013462	1						
5155	27	1371	4	4.20025301	1						
5783	100	5010	1	4.199799061	1						
5203	6	335	0	4.190283298	1						
5921	68	3410	0	4.189912796	1						
5643	7	383	0	4.183784962	1						
5480	30	1539	1	4.165411472	1						
5710	6	346	0	4.163755417	1						
5370	49	2464	0	4.163602352	1						
5606	11	585	1	4.157246113	1						
5703	63	3172	1	4.156589985	1						
5155	129	6481	0	4.155580997	1						
5331	92	4627	0	4.149363995	1						
5541	73	3686	1	4.146276951	1						
5124	2	127	0	4.126282215	1						
5650	72	3637	0	4.122440338	1						
5830	226	11314	1	4.116933823	1						
5229	8	441	5	4.116599083	1						
5339	85	4288	0	4.114701748	1						
5194	20	1031	0	4.110715389	1						
5192	15	774	2	4.110106468	1						
5184	13	666	0	4.103365898	1						
5904	48	2440	0	4.09782362	1						
5921	141	7061	1	4.097723484	1						
5933	100	5047	1	4.090497971	1						
5331	159	7953	1	4.088940144	1						
5215	47	2371	0	4.0745368	1						
5765	79	3963	2	4.073857784	1						
5923	9	487	1	4.073675156	1						
5778	26	1325	1	4.070954323	1						
5656	3	183	1	4.070116043	1						
5691	110	5534	0	4.068051338	1						
5436	107	5368	0	4.057938099	1						
5195	40	2009	0	4.057857037	1						
5157	42	2116	1	4.053895473	1						
5331	64	3216	0	4.050096035	1						
5921	79	3967	1	4.04729414	1						
5508	130	6523	0	4.038855553	1						
5561	82	4108	0	4.037748814	1						
5497	19	971	0	4.032774925	1						
5464	5	277	1	4.031162739	1						
5499	139	6974	0	4.028837681	1						
5204	15	782	0	4.027871609	1						
5353	21	1079	0	4.02616787	1						
5778	11	598	0	4.020732403	1						
5564	99	4987	0	4.000345707	1						
5525	39	1973	1	3.994055033	1						
5204	91	4578	1	3.978716612	1						
5831	137	6874	0	3.972379446	1						
5161	7	373	0	3.971423388	1						
5208	39	1970	0	3.958003283	1						
